"mint_key","pair_key","name","security","age","market_cap","highest_mc","liquidity","volume_1h","holders","snipers","snipers_pct","first20_pct","fish","fish_pct","dev_sol","bundled_pct","sold_pct","price_change_1h","buy_pressure","token_age","signal_time","winner","winner_time","max_return","max_return_time","source","trading_score"
"5KPDJ1vpDaqHdtaMQAtexUrUV2khtqxjGmFzYPfSpump","7eMkvyxyVhVCTBnpqAvKUCpbJovWo3nNp2UzyFbwU6HU","Hapster","✅","9","34971","55000","17800","66400","237","0","0","23","10","10","1","5.4","5.4","-17.264551674367","0.8686868686868687","9","2025-12-14T23:59:06.000Z","false","N/A","0","N/A","tg_early_trending","[{""id"":10484,""mint_key"":""5KPDJ1vpDaqHdtaMQAtexUrUV2khtqxjGmFzYPfSpump"",""predicted_gain"":779.9285709168963,""predicted_gain_pct"":77992.85709168963,""confidence"":0.8,""risk_adjusted_score"":623.9428567335171,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}],""recommended_sl"":-25,""position_size_factor"":0.08892,""notes"":""✅ Passed all filters: conf=0.80, risk-adj=623.94"",""timestamp"":""2025-12-14T23:59:14.179Z"",""pairId"":52476,""model_response"":{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=623.94"",""symbol"":""Hapster"",""mint_key"":""5KPDJ1vpDaqHdtaMQAtexUrUV2khtqxjGmFzYPfSpump"",""pair_key"":""7eMkvyxyVhVCTBnpqAvKUCpbJovWo3nNp2UzyFbwU6HU"",""timestamp"":""2025-12-14T23:59:14.179850"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":779.9285709168963,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":77992.85709168963,""risk_adjusted_score"":623.9428567335171,""position_size_factor"":0.08892,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]},""createdAt"":""2025-12-14T23:59:14.199Z"",""updatedAt"":""2025-12-14T23:59:14.199Z""}]"
"5KPDJ1vpDaqHdtaMQAtexUrUV2khtqxjGmFzYPfSpump","7eMkvyxyVhVCTBnpqAvKUCpbJovWo3nNp2UzyFbwU6HU","Hapster","warning","0","53000.86977256677","0","21975","5317","172","0","3.8016","25.4084","0","0","0","96.72131147540983","0","0.45144451727546","1.0833333333333333","0.16666666666666666","2025-12-14T23:48:51.810Z","false","N/A","0.97","2025-12-15T00:00:00.612Z","solana_tracker","[{""id"":10483,""mint_key"":""5KPDJ1vpDaqHdtaMQAtexUrUV2khtqxjGmFzYPfSpump"",""predicted_gain"":989.4074559134928,""predicted_gain_pct"":98940.74559134927,""confidence"":0.8,""risk_adjusted_score"":791.5259647307943,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""🚨 Red flag: bundled=97%, sold=0%, snipers=4% | ⚠️ bundled:97%"",""timestamp"":""2025-12-14T23:49:04.211Z"",""pairId"":52475,""model_response"":{""notes"":""🚨 Red flag: bundled=97%, sold=0%, snipers=4% | ⚠️ bundled:97%"",""symbol"":""Hapster"",""mint_key"":""5KPDJ1vpDaqHdtaMQAtexUrUV2khtqxjGmFzYPfSpump"",""pair_key"":""7eMkvyxyVhVCTBnpqAvKUCpbJovWo3nNp2UzyFbwU6HU"",""timestamp"":""2025-12-14T23:49:04.211705"",""confidence"":0.8,""go_decision"":false,""signal_source"":""solana_tracker"",""predicted_gain"":989.4074559134928,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":98940.74559134927,""risk_adjusted_score"":791.5259647307943,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]},""createdAt"":""2025-12-14T23:49:04.231Z"",""updatedAt"":""2025-12-14T23:49:04.231Z""}]"
"5KPDJ1vpDaqHdtaMQAtexUrUV2khtqxjGmFzYPfSpump","7eMkvyxyVhVCTBnpqAvKUCpbJovWo3nNp2UzyFbwU6HU","Hapster","⚠️","0","55585.06187696001","55678","22502","39727","158","17","22.898870710073","25.24546422737","0","0","0","5.3691946782458","5.3691946782458","-1.7216858601249","1","0.5","2025-12-14T23:49:01.838Z","false","N/A","0.95","2025-12-15T00:00:01.222Z","primal","[{""id"":10482,""mint_key"":""5KPDJ1vpDaqHdtaMQAtexUrUV2khtqxjGmFzYPfSpump"",""predicted_gain"":826.8340116128591,""predicted_gain_pct"":82683.4011612859,""confidence"":0.8,""risk_adjusted_score"":661.4672092902873,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}],""recommended_sl"":-35,""position_size_factor"":0.08775751599556236,""notes"":""✅ Passed all filters: conf=0.80, risk-adj=661.47"",""timestamp"":""2025-12-14T23:49:02.349Z"",""pairId"":52474,""model_response"":{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=661.47"",""symbol"":""Hapster"",""mint_key"":""5KPDJ1vpDaqHdtaMQAtexUrUV2khtqxjGmFzYPfSpump"",""pair_key"":""7eMkvyxyVhVCTBnpqAvKUCpbJovWo3nNp2UzyFbwU6HU"",""timestamp"":""2025-12-14T23:49:02.349809"",""confidence"":0.8,""go_decision"":true,""signal_source"":""primal"",""predicted_gain"":826.8340116128591,""recommended_sl"":-35,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":82683.4011612859,""risk_adjusted_score"":661.4672092902873,""position_size_factor"":0.08775751599556236,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]},""createdAt"":""2025-12-14T23:49:02.369Z"",""updatedAt"":""2025-12-14T23:49:02.369Z""}]"
"HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump","C6zKBB3tbT7hxRm2MfpsMj1gTFpScWcaqHzUfynJvVF1","Kafischer","✅","10","90595","103000","28800","113000","485","0","0","30","5","0","5","0","0","73.499796127015","0.9868995633187773","10","2025-12-14T23:24:39.000Z","false","N/A","1.54","2025-12-14T23:53:01.000Z","whale","[{""id"":10481,""mint_key"":""HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump"",""predicted_gain"":95.13732695505142,""predicted_gain_pct"":9513.732695505141,""confidence"":0.8,""risk_adjusted_score"":76.10986156404114,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}],""recommended_sl"":-25,""position_size_factor"":0.09000000000000001,""notes"":""✅ Passed all filters: conf=0.80, risk-adj=76.11"",""timestamp"":""2025-12-14T23:24:47.146Z"",""pairId"":52473,""model_response"":{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=76.11"",""symbol"":""Kafischer"",""mint_key"":""HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump"",""pair_key"":""C6zKBB3tbT7hxRm2MfpsMj1gTFpScWcaqHzUfynJvVF1"",""timestamp"":""2025-12-14T23:24:47.146302"",""confidence"":0.8,""go_decision"":true,""signal_source"":""whale"",""predicted_gain"":95.13732695505142,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":9513.732695505141,""risk_adjusted_score"":76.10986156404114,""position_size_factor"":0.09000000000000001,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]},""createdAt"":""2025-12-14T23:24:47.165Z"",""updatedAt"":""2025-12-14T23:24:47.165Z""}]"
"HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump","C6zKBB3tbT7hxRm2MfpsMj1gTFpScWcaqHzUfynJvVF1","Kafischer","✅","6","53368","60800","22100","82200","390","0","0","30","7","15","5","0.4","0","-4.4690267558406","0.9742647058823529","6","2025-12-14T23:20:08.000Z","false","N/A","2","2025-12-14T23:30:02.000Z","tg_early_trending","[{""id"":10480,""mint_key"":""HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump"",""predicted_gain"":1070.7365351349945,""predicted_gain_pct"":107073.65351349945,""confidence"":0.8,""risk_adjusted_score"":856.5892281079956,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}],""recommended_sl"":-25,""position_size_factor"":0.08996000000000001,""notes"":""✅ Passed all filters: conf=0.80, risk-adj=856.59"",""timestamp"":""2025-12-14T23:20:14.890Z"",""pairId"":52472,""model_response"":{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=856.59"",""symbol"":""Kafischer"",""mint_key"":""HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump"",""pair_key"":""C6zKBB3tbT7hxRm2MfpsMj1gTFpScWcaqHzUfynJvVF1"",""timestamp"":""2025-12-14T23:20:14.890725"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":1070.7365351349945,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":107073.65351349945,""risk_adjusted_score"":856.5892281079956,""position_size_factor"":0.08996000000000001,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]},""createdAt"":""2025-12-14T23:20:14.911Z"",""updatedAt"":""2025-12-14T23:20:14.911Z""}]"
"HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump","C6zKBB3tbT7hxRm2MfpsMj1gTFpScWcaqHzUfynJvVF1","Kafischer","warning","0","47069.56729969827","0","20736","6312","285","0","1.2026","21.4468","0","0","0","100","0","-7.6479901654475","1.2","0.16666666666666666","2025-12-14T23:13:48.716Z","false","N/A","2.98","2025-12-15T00:00:01.901Z","solana_tracker","[{""id"":10479,""mint_key"":""HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump"",""predicted_gain"":747.5348340620408,""predicted_gain_pct"":74753.48340620408,""confidence"":0.8,""risk_adjusted_score"":598.0278672496327,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""🚨 Red flag: bundled=100%, sold=0%, snipers=1% | ⚠️ bundled:100%"",""timestamp"":""2025-12-14T23:14:00.756Z"",""pairId"":52471,""model_response"":{""notes"":""🚨 Red flag: bundled=100%, sold=0%, snipers=1% | ⚠️ bundled:100%"",""symbol"":""Kafischer"",""mint_key"":""HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump"",""pair_key"":""C6zKBB3tbT7hxRm2MfpsMj1gTFpScWcaqHzUfynJvVF1"",""timestamp"":""2025-12-14T23:14:00.756008"",""confidence"":0.8,""go_decision"":false,""signal_source"":""solana_tracker"",""predicted_gain"":747.5348340620408,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":74753.48340620408,""risk_adjusted_score"":598.0278672496327,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]},""createdAt"":""2025-12-14T23:14:00.776Z"",""updatedAt"":""2025-12-14T23:14:00.776Z""}]"
"HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump","C6zKBB3tbT7hxRm2MfpsMj1gTFpScWcaqHzUfynJvVF1","Kafischer","⚠️","0","47663.73504085667","54055","20866","135011","276","2","5.7642832087297","35.6788157889709","1","8.058152831243401","0","0.3520918746848","0","-4.2850313805856","1.1111111111111112","0.5","2025-12-14T23:13:57.302Z","false","N/A","2.95","2025-12-15T00:00:04.483Z","primal","[{""id"":10478,""mint_key"":""HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump"",""predicted_gain"":1030.5630786383595,""predicted_gain_pct"":103056.30786383594,""confidence"":0.8,""risk_adjusted_score"":824.4504629106876,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}],""recommended_sl"":-25,""position_size_factor"":0.08959224166110571,""notes"":""✅ Passed all filters: conf=0.80, risk-adj=824.45"",""timestamp"":""2025-12-14T23:13:57.787Z"",""pairId"":52470,""model_response"":{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=824.45"",""symbol"":""Kafischer"",""mint_key"":""HyBd1GDGK7gzj3WrwjGcSXeS6beRtiwZTUKHHapHpump"",""pair_key"":""C6zKBB3tbT7hxRm2MfpsMj1gTFpScWcaqHzUfynJvVF1"",""timestamp"":""2025-12-14T23:13:57.787569"",""confidence"":0.8,""go_decision"":true,""signal_source"":""primal"",""predicted_gain"":1030.5630786383595,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":103056.30786383594,""risk_adjusted_score"":824.4504629106876,""position_size_factor"":0.08959224166110571,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]},""createdAt"":""2025-12-14T23:13:57.819Z"",""updatedAt"":""2025-12-14T23:13:57.819Z""}]"
"6Hb2xgEhyN9iVVH3cgSxYjfN774ExzgiCftwiWdjpump","K6FAEyhoBwjmcdp6WozwZH4wQ8aQw24Y8rC8Gmv6sxZ","WHISTLE","✅","90720","1198578.3277954059","1503691","127478","59705","1004","17","10.49474654092006","14.543542561007271","6","5.468284568487104","0","0.31938827712689566","0","-14.812095678784","0.9787234042553191","90720","2025-12-14T23:11:28.873Z","false","N/A","1.1","2025-12-14T23:30:01.346Z","primal","[{""id"":10477,""mint_key"":""6Hb2xgEhyN9iVVH3cgSxYjfN774ExzgiCftwiWdjpump"",""predicted_gain"":674.5652958637711,""predicted_gain_pct"":67456.52958637712,""confidence"":0.8,""risk_adjusted_score"":539.6522366910169,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}],""recommended_sl"":-25,""position_size_factor"":0.08927905767879687,""notes"":""✅ Passed all filters: conf=0.80, risk-adj=539.65 | ⚠️ low_liq_ratio:10.6%"",""timestamp"":""2025-12-14T23:11:29.513Z"",""pairId"":52469,""model_response"":{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=539.65 | ⚠️ low_liq_ratio:10.6%"",""symbol"":""WHISTLE"",""mint_key"":""6Hb2xgEhyN9iVVH3cgSxYjfN774ExzgiCftwiWdjpump"",""pair_key"":""K6FAEyhoBwjmcdp6WozwZH4wQ8aQw24Y8rC8Gmv6sxZ"",""timestamp"":""2025-12-14T23:11:29.513094"",""confidence"":0.8,""go_decision"":true,""signal_source"":""primal"",""predicted_gain"":674.5652958637711,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":67456.52958637712,""risk_adjusted_score"":539.6522366910169,""position_size_factor"":0.08927905767879687,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]},""createdAt"":""2025-12-14T23:11:29.545Z"",""updatedAt"":""2025-12-14T23:11:29.545Z""}]"
"CTUqDAoz5A6JUR4KYgi2W5mhqS7L8jvAHYSW2fBEpump","7aaKphbWXXk6ahshjtiTCySyXx3xNg2FyyqSWmEWLKrF","HERE","🚨","0","28250.503380733342","53533","16094","21694","126","14","53.923541778192906","67.98829882817684","0","0","0","3.4613505104075992","3.4613505104068993","0","1.5","0.5","2025-12-14T23:01:54.888Z","false","N/A","1.19","2025-12-14T23:30:01.689Z","primal","[{""id"":10476,""mint_key"":""CTUqDAoz5A6JUR4KYgi2W5mhqS7L8jvAHYSW2fBEpump"",""predicted_gain"":920.9156503549902,""predicted_gain_pct"":92091.56503549902,""confidence"":0.8,""risk_adjusted_score"":736.7325202839922,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""🚨 Red flag: bundled=3%, sold=3%, snipers=54% | ⚠️ snipers:54%"",""timestamp"":""2025-12-14T23:01:55.414Z"",""pairId"":52468,""model_response"":{""notes"":""🚨 Red flag: bundled=3%, sold=3%, snipers=54% | ⚠️ snipers:54%"",""symbol"":""HERE"",""mint_key"":""CTUqDAoz5A6JUR4KYgi2W5mhqS7L8jvAHYSW2fBEpump"",""pair_key"":""7aaKphbWXXk6ahshjtiTCySyXx3xNg2FyyqSWmEWLKrF"",""timestamp"":""2025-12-14T23:01:55.414865"",""confidence"":0.8,""go_decision"":false,""signal_source"":""primal"",""predicted_gain"":920.9156503549902,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":92091.56503549902,""risk_adjusted_score"":736.7325202839922,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]},""createdAt"":""2025-12-14T23:01:55.435Z"",""updatedAt"":""2025-12-14T23:01:55.435Z""}]"
"CTUqDAoz5A6JUR4KYgi2W5mhqS7L8jvAHYSW2fBEpump","7aaKphbWXXk6ahshjtiTCySyXx3xNg2FyyqSWmEWLKrF","HERE","warning","0","33687.67724441756","0","17575","6564","127","0","0","20.6978","0","0","0","81.08108108108108","0","0","1.4285714285714286","0.16666666666666666","2025-12-14T23:01:41.659Z","false","N/A","1","2025-12-14T23:30:02.285Z","solana_tracker","[{""id"":10475,""mint_key"":""CTUqDAoz5A6JUR4KYgi2W5mhqS7L8jvAHYSW2fBEpump"",""predicted_gain"":871.2252187417097,""predicted_gain_pct"":87122.52187417097,""confidence"":0.8,""risk_adjusted_score"":696.9801749933678,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""🚨 Red flag: bundled=81%, sold=0%, snipers=0% | ⚠️ bundled:81%"",""timestamp"":""2025-12-14T23:01:54.254Z"",""pairId"":52467,""model_response"":{""notes"":""🚨 Red flag: bundled=81%, sold=0%, snipers=0% | ⚠️ bundled:81%"",""symbol"":""HERE"",""mint_key"":""CTUqDAoz5A6JUR4KYgi2W5mhqS7L8jvAHYSW2fBEpump"",""pair_key"":""7aaKphbWXXk6ahshjtiTCySyXx3xNg2FyyqSWmEWLKrF"",""timestamp"":""2025-12-14T23:01:54.254718"",""confidence"":0.8,""go_decision"":false,""signal_source"":""solana_tracker"",""predicted_gain"":871.2252187417097,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":87122.52187417097,""risk_adjusted_score"":696.9801749933678,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]},""createdAt"":""2025-12-14T23:01:54.275Z"",""updatedAt"":""2025-12-14T23:01:54.275Z""}]"
