"mint_key","pair_key","name","security","age","market_cap","highest_mc","liquidity","volume_1h","holders","snipers","snipers_pct","first20_pct","fish","fish_pct","dev_sol","bundled_pct","sold_pct","price_change_1h","buy_pressure","token_age","signal_time","winner","winner_time","max_return","max_return_time","source","trading_score"
"GAqUTd2bMdxYFe8tBUTrGHG5aPpzmrK6vCZ5CrD6pump","F6hCtgPbGDDJEN8xpqLJVHyFi9wnfTDpqtj8UoR8L1iR","BEPE","🚨","15","27262","527000","15400","146000","269","0","0","73","8","26","0","0","0","-39.65055882462","0.8125","15","2025-12-24T23:46:08.000Z","false","N/A","1.55","2025-12-24T23:50:01.000Z","tg_early_trending","[{""id"":13400,""mint_key"":""GAqUTd2bMdxYFe8tBUTrGHG5aPpzmrK6vCZ5CrD6pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}],""recommended_sl"":-22,""position_size_factor"":0.1,""notes"":""🏆 GO TIER0: tg_early_trending - MAIN SOURCE"",""timestamp"":""2025-12-24T23:46:12.343Z"",""pairId"":55641,""model_response"":{""notes"":""🏆 GO TIER0: tg_early_trending - MAIN SOURCE"",""symbol"":""BEPE"",""mint_key"":""GAqUTd2bMdxYFe8tBUTrGHG5aPpzmrK6vCZ5CrD6pump"",""pair_key"":""F6hCtgPbGDDJEN8xpqLJVHyFi9wnfTDpqtj8UoR8L1iR"",""timestamp"":""2025-12-24T23:46:12.343349"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":10,""recommended_sl"":-22,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}]},""createdAt"":""2025-12-24T23:46:12.361Z"",""updatedAt"":""2025-12-24T23:46:12.361Z""}]"
"8FwDSixKWfsZHL7Vvex1jzYsTAkmV5m7PWaHn2wFpump","CA6BWP7KoW5zDeFL7jyvAs495LstAanUAHz9XE974R7h","LHUNT","🚨","300","78570","169000","25800","7800","181","0","0","52","11","0","3","0","0","34.115049314309","1.0225563909774436","300","2025-12-24T23:45:36.000Z","false","N/A","0","N/A","whale","[{""id"":13398,""mint_key"":""8FwDSixKWfsZHL7Vvex1jzYsTAkmV5m7PWaHn2wFpump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}],""recommended_sl"":-22,""position_size_factor"":0.1,""notes"":""🏆 GO TIER0: whale - MAIN SOURCE"",""timestamp"":""2025-12-24T23:45:45.444Z"",""pairId"":55640,""model_response"":{""notes"":""🏆 GO TIER0: whale - MAIN SOURCE"",""symbol"":""LHUNT"",""mint_key"":""8FwDSixKWfsZHL7Vvex1jzYsTAkmV5m7PWaHn2wFpump"",""pair_key"":""CA6BWP7KoW5zDeFL7jyvAs495LstAanUAHz9XE974R7h"",""timestamp"":""2025-12-24T23:45:45.444616"",""confidence"":0.8,""go_decision"":true,""signal_source"":""whale"",""predicted_gain"":10,""recommended_sl"":-22,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}]},""createdAt"":""2025-12-24T23:45:45.461Z"",""updatedAt"":""2025-12-24T23:45:45.461Z""}]"
"8FwDSixKWfsZHL7Vvex1jzYsTAkmV5m7PWaHn2wFpump","CA6BWP7KoW5zDeFL7jyvAs495LstAanUAHz9XE974R7h","LHUNT","🚨","300","78570","169000","25800","7800","181","0","0","52","11","0","3","45","0","34.115049314309","1.0225563909774436","300","2025-12-24T23:45:36.000Z","false","N/A","0","N/A","tg_early_trending","[{""id"":13399,""mint_key"":""8FwDSixKWfsZHL7Vvex1jzYsTAkmV5m7PWaHn2wFpump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}],""recommended_sl"":-22,""position_size_factor"":0.1,""notes"":""🏆 GO TIER0: tg_early_trending - MAIN SOURCE"",""timestamp"":""2025-12-24T23:45:45.459Z"",""pairId"":55639,""model_response"":{""notes"":""🏆 GO TIER0: tg_early_trending - MAIN SOURCE"",""symbol"":""LHUNT"",""mint_key"":""8FwDSixKWfsZHL7Vvex1jzYsTAkmV5m7PWaHn2wFpump"",""pair_key"":""CA6BWP7KoW5zDeFL7jyvAs495LstAanUAHz9XE974R7h"",""timestamp"":""2025-12-24T23:45:45.459220"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":10,""recommended_sl"":-22,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}]},""createdAt"":""2025-12-24T23:45:45.478Z"",""updatedAt"":""2025-12-24T23:45:45.478Z""}]"
"2gvqJi4y4SFyTH3drLbPrCSgZfTYtcqKGqxzvdtApump","8EUGkiTqW1y2FVyUG5zMgEQQxQ3m8RbM3Bp79mQPVYDm","ERIKA","🚨","180","86764","88400","27600","54400","277","53","57","32","5","0","0","9.6","9.6","91.319295838829","0.9702602230483272","180","2025-12-24T23:45:04.000Z","false","N/A","0","N/A","whale","[{""id"":13397,""mint_key"":""2gvqJi4y4SFyTH3drLbPrCSgZfTYtcqKGqxzvdtApump"",""predicted_gain"":-0.99,""predicted_gain_pct"":-99,""confidence"":0.8,""risk_adjusted_score"":-0.792,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}],""recommended_sl"":-22,""position_size_factor"":0.1,""notes"":""🏆 GO TIER0: whale - MAIN SOURCE"",""timestamp"":""2025-12-24T23:45:09.074Z"",""pairId"":55638,""model_response"":{""notes"":""🏆 GO TIER0: whale - MAIN SOURCE"",""symbol"":""ERIKA"",""mint_key"":""2gvqJi4y4SFyTH3drLbPrCSgZfTYtcqKGqxzvdtApump"",""pair_key"":""8EUGkiTqW1y2FVyUG5zMgEQQxQ3m8RbM3Bp79mQPVYDm"",""timestamp"":""2025-12-24T23:45:09.074160"",""confidence"":0.8,""go_decision"":true,""signal_source"":""whale"",""predicted_gain"":-0.99,""recommended_sl"":-22,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":-99,""risk_adjusted_score"":-0.792,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}]},""createdAt"":""2025-12-24T23:45:09.093Z"",""updatedAt"":""2025-12-24T23:45:09.093Z""}]"
"8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump","Ez7KLUnDg8Wj4QsmZyoUbuWJic6QwmgrUwW91Jv8SxB4","Meme","🚨","2","95885","143000","28900","36300","494","23","42","35","11","27","0","0","0","76.895539546553","0.9703703703703703","2","2025-12-24T23:36:25.000Z","false","N/A","2","2025-12-24T23:57:02.000Z","whale","[{""id"":13396,""mint_key"":""8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}],""recommended_sl"":-22,""position_size_factor"":0.1,""notes"":""🏆 GO TIER0: whale - MAIN SOURCE"",""timestamp"":""2025-12-24T23:36:34.436Z"",""pairId"":55637,""model_response"":{""notes"":""🏆 GO TIER0: whale - MAIN SOURCE"",""symbol"":""Meme"",""mint_key"":""8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump"",""pair_key"":""Ez7KLUnDg8Wj4QsmZyoUbuWJic6QwmgrUwW91Jv8SxB4"",""timestamp"":""2025-12-24T23:36:34.436222"",""confidence"":0.8,""go_decision"":true,""signal_source"":""whale"",""predicted_gain"":10,""recommended_sl"":-22,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}]},""createdAt"":""2025-12-24T23:36:34.458Z"",""updatedAt"":""2025-12-24T23:36:34.458Z""}]"
"8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump","Ez7KLUnDg8Wj4QsmZyoUbuWJic6QwmgrUwW91Jv8SxB4","Meme","🚨","2","89143","133000","27800","28400","478","23","42","35","12","27","0","0","0","82.878908039181","0.9672131147540983","2","2025-12-24T23:36:08.000Z","false","N/A","2","2025-12-24T23:57:02.000Z","tg_early_trending","[{""id"":13395,""mint_key"":""8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}],""recommended_sl"":-22,""position_size_factor"":0.1,""notes"":""🏆 GO TIER0: tg_early_trending - MAIN SOURCE"",""timestamp"":""2025-12-24T23:36:16.584Z"",""pairId"":55636,""model_response"":{""notes"":""🏆 GO TIER0: tg_early_trending - MAIN SOURCE"",""symbol"":""Meme"",""mint_key"":""8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump"",""pair_key"":""Ez7KLUnDg8Wj4QsmZyoUbuWJic6QwmgrUwW91Jv8SxB4"",""timestamp"":""2025-12-24T23:36:16.584938"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":10,""recommended_sl"":-22,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}]},""createdAt"":""2025-12-24T23:36:16.602Z"",""updatedAt"":""2025-12-24T23:36:16.602Z""}]"
"8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump","Ez7KLUnDg8Wj4QsmZyoUbuWJic6QwmgrUwW91Jv8SxB4","Meme","warning","0","56712.26442360805","0","22130","4897","289","0","0","23.550000000000004","0","0","0","88.23529411764706","0","0","1","0.16666666666666666","2025-12-24T23:33:21.279Z","false","N/A","4.27","2025-12-25T00:00:00.503Z","solana_tracker","[{""id"":13394,""mint_key"":""8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}],""recommended_sl"":-22,""position_size_factor"":0.1,""notes"":""🏆 GO TIER0: solana_tracker - MAIN SOURCE | ⚠️ bundled:88%"",""timestamp"":""2025-12-24T23:33:36.249Z"",""pairId"":55635,""model_response"":{""notes"":""🏆 GO TIER0: solana_tracker - MAIN SOURCE | ⚠️ bundled:88%"",""symbol"":""Meme"",""mint_key"":""8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump"",""pair_key"":""Ez7KLUnDg8Wj4QsmZyoUbuWJic6QwmgrUwW91Jv8SxB4"",""timestamp"":""2025-12-24T23:33:36.249426"",""confidence"":0.8,""go_decision"":true,""signal_source"":""solana_tracker"",""predicted_gain"":10,""recommended_sl"":-22,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}]},""createdAt"":""2025-12-24T23:33:36.272Z"",""updatedAt"":""2025-12-24T23:33:36.272Z""}]"
"8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump","Ez7KLUnDg8Wj4QsmZyoUbuWJic6QwmgrUwW91Jv8SxB4","Meme","⚠️","0","51409.20485569113","55712","21066","37135","276","10","27.715294325447864","44.54987640169291","0","0","0","1.049401554206348","1.049401554206348","0","1","0.5","2025-12-24T23:33:29.756Z","false","N/A","4.71","2025-12-25T00:00:00.911Z","primal","[{""id"":13393,""mint_key"":""8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}],""recommended_sl"":-22,""position_size_factor"":0.1,""notes"":""🏆 GO TIER0: primal - MAIN SOURCE"",""timestamp"":""2025-12-24T23:33:30.392Z"",""pairId"":55634,""model_response"":{""notes"":""🏆 GO TIER0: primal - MAIN SOURCE"",""symbol"":""Meme"",""mint_key"":""8DfgozVkKw3YZ9wZ21wCQj16XRzpTozNuML74gG4pump"",""pair_key"":""Ez7KLUnDg8Wj4QsmZyoUbuWJic6QwmgrUwW91Jv8SxB4"",""timestamp"":""2025-12-24T23:33:30.392615"",""confidence"":0.8,""go_decision"":true,""signal_source"":""primal"",""predicted_gain"":10,""recommended_sl"":-22,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}]},""createdAt"":""2025-12-24T23:33:30.410Z"",""updatedAt"":""2025-12-24T23:33:30.410Z""}]"
"GAqUTd2bMdxYFe8tBUTrGHG5aPpzmrK6vCZ5CrD6pump","F6hCtgPbGDDJEN8xpqLJVHyFi9wnfTDpqtj8UoR8L1iR","BEPE","⚠️","0","54074.99133991591","59638","21606","86490","124","17","73.17403588300247","72.83025938516586","0","0","0","24.761538461538425","24.761538461538425","0","1","0.5","2025-12-24T23:30:15.246Z","false","N/A","1.22","2025-12-25T00:00:01.772Z","primal","[{""id"":13392,""mint_key"":""GAqUTd2bMdxYFe8tBUTrGHG5aPpzmrK6vCZ5CrD6pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}],""recommended_sl"":-22,""position_size_factor"":0.1,""notes"":""🏆 GO TIER0: primal - MAIN SOURCE | ⚠️ snipers:73%"",""timestamp"":""2025-12-24T23:30:23.908Z"",""pairId"":55633,""model_response"":{""notes"":""🏆 GO TIER0: primal - MAIN SOURCE | ⚠️ snipers:73%"",""symbol"":""BEPE"",""mint_key"":""GAqUTd2bMdxYFe8tBUTrGHG5aPpzmrK6vCZ5CrD6pump"",""pair_key"":""F6hCtgPbGDDJEN8xpqLJVHyFi9wnfTDpqtj8UoR8L1iR"",""timestamp"":""2025-12-24T23:30:23.908019"",""confidence"":0.8,""go_decision"":true,""signal_source"":""primal"",""predicted_gain"":10,""recommended_sl"":-22,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}]},""createdAt"":""2025-12-24T23:30:23.927Z"",""updatedAt"":""2025-12-24T23:30:23.927Z""}]"
"J4ixzSEG99FWNoHRYfoaE3y2e7T7e7KX8NKNPy96pump","8Ria12cUpYXAR42Lx4eGPrPFw9VRJ62y2pUpbdMkkWvP","LEGEND","🚨","5","52911","363000","21400","12200","315","44","39","35","14","26","4","3.1","0","8.6676740971993","1.0909090909090908","5","2025-12-24T23:28:07.000Z","false","N/A","0","N/A","tg_early_trending","[{""id"":13391,""mint_key"":""J4ixzSEG99FWNoHRYfoaE3y2e7T7e7KX8NKNPy96pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}],""recommended_sl"":-22,""position_size_factor"":0.1,""notes"":""🏆 GO TIER0: tg_early_trending - MAIN SOURCE"",""timestamp"":""2025-12-24T23:28:10.932Z"",""pairId"":55632,""model_response"":{""notes"":""🏆 GO TIER0: tg_early_trending - MAIN SOURCE"",""symbol"":""LEGEND"",""mint_key"":""J4ixzSEG99FWNoHRYfoaE3y2e7T7e7KX8NKNPy96pump"",""pair_key"":""8Ria12cUpYXAR42Lx4eGPrPFw9VRJ62y2pUpbdMkkWvP"",""timestamp"":""2025-12-24T23:28:10.932413"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":10,""recommended_sl"":-22,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":15,""sell_amount_pct"":35},{""gain_pct"":35,""sell_amount_pct"":30},{""gain_pct"":70,""sell_amount_pct"":25},{""gain_pct"":150,""sell_amount_pct"":10}]},""createdAt"":""2025-12-24T23:28:10.950Z"",""updatedAt"":""2025-12-24T23:28:10.950Z""}]"
