"trade_id","task","coin_id","mint_key","pair_key","signal_market_cap","bought_market_cap","sold_market_cap","total_invested_sol","total_invested_usd","profit_usd","return_pct","max_return","source","passed_branch","orders_history","trading_score","take_profit_1","take_profit_2","take_profit_3","take_profit_4","take_profit_5","take_profit_6","stop_loss_1","stop_loss_2","stop_loss_3","stop_loss_4","stop_loss_5","stop_loss_6","trailing_stop_loss_1","trailing_stop_loss_2","trailing_stop_loss_3","trailing_stop_loss_4","trailing_stop_loss_5","trailing_stop_loss_6","trailing_stop_loss_fix_gap_1","trailing_stop_loss_fix_gap_2","trailing_stop_loss_fix_gap_3","trailing_stop_loss_fix_gap_4","trailing_stop_loss_fix_gap_5","trailing_stop_loss_fix_gap_6","top_up_1","top_up_2","top_up_3","top_up_4","top_up_5","top_up_6"
"71199","Trace_24H-Phillip","KFH","GQx3p7aTHLQHDqzFR3c1QSk1Qhy2hz4YbAnkjdXtpump","HuScYGYLeb6YipcroVyiZ74GqS41FgT3dCVGgLFi6XNH","80476","45408","12984","0.00003636799998601737","0.0046264071506726895","-0.007235012201961273","-153.25","0","whale",,"[{""orderName"":""stop_loss_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""take_profit_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""}]","{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=678.00"",""symbol"":""KFH"",""mint_key"":""GQx3p7aTHLQHDqzFR3c1QSk1Qhy2hz4YbAnkjdXtpump"",""pair_key"":""HuScYGYLeb6YipcroVyiZ74GqS41FgT3dCVGgLFi6XNH"",""timestamp"":""2025-12-15T00:35:26.528878"",""confidence"":0.8,""go_decision"":true,""signal_source"":""primal"",""predicted_gain"":847.4968206476439,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":84749.68206476439,""risk_adjusted_score"":677.9974565181151,""position_size_factor"":0.08764920720280148,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]}","false","true","false","false","false","false","false","N/A","N/A","N/A","N/A","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","false","false","N/A","N/A","N/A"
"71203","Trace_24H-Phillip","Products","GWGbA2gJJL66PP41dxTrgZMtauCL4ZeFgAeyKLM9pump","91LjgBDrx2YREM96wsL3FAJFthyEkYTJ9peibzpXLaY5","28181","30610","17097","0.000045053999930831174","0.0056912132470721445","-0.006440641337253257","-108.98","0","tg_early_trending",,"[{""orderName"":""take_profit_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""stop_loss_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""}]","{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=800.56"",""symbol"":""Products"",""mint_key"":""GWGbA2gJJL66PP41dxTrgZMtauCL4ZeFgAeyKLM9pump"",""pair_key"":""91LjgBDrx2YREM96wsL3FAJFthyEkYTJ9peibzpXLaY5"",""timestamp"":""2025-12-15T00:57:09.511871"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":1000.7041704282892,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":100070.41704282892,""risk_adjusted_score"":800.5633363426314,""position_size_factor"":0.08750000000000001,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]}","false","false","false","false","false","false","false","N/A","N/A","N/A","N/A","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","false","false","N/A","N/A","N/A"
"71317","AI-Phillip","POLYD","iATcGSt9DhJF9ZiJ6dmR153N7bW2G4J9dSSDxWSpump","GTosKGJF3LhXe8vDVcBXPcH78AwAhzPYnV4Kd4GEDrVg","82721","87565","65867","0.003717326998972949","0.4701517894364183","0.01542386588339945","3.15","0","whale",,"[{""orderName"":""take_profit_1"",""completed"":true,""executedTime"":""2025-12-15T22:21:05.000Z"",""triggeredTime"":""2025-12-15T22:21:05.258Z""},{""orderName"":""take_profit_4"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""take_profit_3"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""stop_loss_1"",""completed"":true,""executedTime"":""2025-12-16T01:03:58.000Z"",""triggeredTime"":""2025-12-16T01:03:58.540Z""},{""orderName"":""take_profit_2"",""completed"":true,""executedTime"":""2025-12-15T22:21:51.000Z"",""triggeredTime"":""2025-12-15T22:21:51.150Z""}]","{""notes"":""✅ ALL STRICT filters passed: conf=0.80, risk-adj=8.00"",""symbol"":""POLYD"",""mint_key"":""iATcGSt9DhJF9ZiJ6dmR153N7bW2G4J9dSSDxWSpump"",""pair_key"":""GTosKGJF3LhXe8vDVcBXPcH78AwAhzPYnV4Kd4GEDrVg"",""timestamp"":""2025-12-15T22:10:55.831800"",""confidence"":0.8,""go_decision"":true,""signal_source"":""whale"",""predicted_gain"":10,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.07800000000000001,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":50,""sell_amount_pct"":25},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]}","true","true","false","false","false","false","true","N/A","N/A","N/A","N/A","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","false","false","N/A","N/A","N/A"
"71206","Trace_24H-Phillip","Seal","9Z8G3yYyiJpGX9aheaA4e1FrDZMBQoLZGszSyFMqpump","4NfJPdn33HRFkRCTqAuXcPfeF2XHVb1oAHPbgmsAB6cH","56917","58319","3048","0.00004327600002301718","0.005470103964632583","-0.009180129985639541","-163.94","0","tg_early_trending",,"[{""orderName"":""stop_loss_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""take_profit_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""}]","{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=513.92 | ⚠️ bundled:26%, sold:26%"",""symbol"":""Seal"",""mint_key"":""9Z8G3yYyiJpGX9aheaA4e1FrDZMBQoLZGszSyFMqpump"",""pair_key"":""4NfJPdn33HRFkRCTqAuXcPfeF2XHVb1oAHPbgmsAB6cH"",""timestamp"":""2025-12-15T01:07:14.527025"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":642.4006894692476,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":64240.06894692476,""risk_adjusted_score"":513.9205515753981,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]}","false","false","false","false","false","false","false","N/A","N/A","N/A","N/A","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","false","false","N/A","N/A","N/A"
"71323","AI-Phillip","OGOS","V4r8PV7HFY4uprTVUqhr1iwXbm1Lhpj1wFNVQtPpump","BUdk1ZBFCuGxP5hPAHvaZtJHaecQ6yQ21NLaN5brvefg","88717","87640","64034","0.003322831000534941","0.41739499604861313","-0.060671205606235526","-14.09","0","whale",,"[{""orderName"":""take_profit_2"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""stop_loss_1"",""completed"":true,""executedTime"":""2025-12-16T01:30:47.000Z"",""triggeredTime"":""2025-12-16T01:30:48.028Z""},{""orderName"":""take_profit_4"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""take_profit_3"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""take_profit_1"",""completed"":true,""executedTime"":""2025-12-16T01:08:43.000Z"",""triggeredTime"":""2025-12-16T01:08:43.508Z""}]","{""notes"":""✅ ALL STRICT filters passed: conf=0.80, risk-adj=8.00"",""symbol"":""OGOS"",""mint_key"":""V4r8PV7HFY4uprTVUqhr1iwXbm1Lhpj1wFNVQtPpump"",""pair_key"":""BUdk1ZBFCuGxP5hPAHvaZtJHaecQ6yQ21NLaN5brvefg"",""timestamp"":""2025-12-16T01:02:38.611772"",""confidence"":0.8,""go_decision"":true,""signal_source"":""whale"",""predicted_gain"":10,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.07800000000000001,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":50,""sell_amount_pct"":25},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]}","true","false","false","false","false","false","true","N/A","N/A","N/A","N/A","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","false","false","N/A","N/A","N/A"
"71211","Trace_24H-Phillip","PoopCoin","DiYN8kHL4yxaR8dCMtNz8DYXZkxP3qxNnS56cZi9pump","Aj6NpaonXisNizKPHLeD34Fbbrno69drYu8TKJVSSSRC","62042","60368","3569","0.00004110400000724464","0.005197191131092187","-0.00893500322337464","-166.85","0","tg_early_trending",,"[{""orderName"":""take_profit_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""stop_loss_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""}]","{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=721.43"",""symbol"":""PoopCoin"",""mint_key"":""DiYN8kHL4yxaR8dCMtNz8DYXZkxP3qxNnS56cZi9pump"",""pair_key"":""Aj6NpaonXisNizKPHLeD34Fbbrno69drYu8TKJVSSSRC"",""timestamp"":""2025-12-15T01:54:11.014975"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":901.7924212427749,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":90179.24212427749,""risk_adjusted_score"":721.43393699422,""position_size_factor"":0.08725333333333335,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]}","false","true","false","false","false","false","false","N/A","N/A","N/A","N/A","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","false","false","N/A","N/A","N/A"
"71215","Trace_24H-Phillip","CHUBBY","8fXYvBbdCQ26JPUyu1R1tyqrSfdTzM3rSPv7RWddpump","91kF1LBhSBTdJEWMyDtWTysFzXk7RhD4wkkQoVVbQQHH","102097","58258","3908","0.00004174599997546949","0.005295167174461636","-0.009021882689924062","-164.88","0","whale",,"[{""orderName"":""stop_loss_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""take_profit_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""}]","{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=682.44"",""symbol"":""CHUBBY"",""mint_key"":""8fXYvBbdCQ26JPUyu1R1tyqrSfdTzM3rSPv7RWddpump"",""pair_key"":""91kF1LBhSBTdJEWMyDtWTysFzXk7RhD4wkkQoVVbQQHH"",""timestamp"":""2025-12-15T02:43:13.561381"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":853.0490626257258,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":85304.90626257258,""risk_adjusted_score"":682.4392501005807,""position_size_factor"":0.0877,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]}","false","false","false","false","false","false","false","N/A","N/A","N/A","N/A","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","false","false","N/A","N/A","N/A"
"71218","Trace_24H-Phillip","Rob Reiner","2ZvD1RMVujdfsRanmMPNVS7n5e2xUSMEUmzdYUQUpump","5n85CQYUCAcsr8U1RiLo4ivVAuHaeLHhg6srXk2kTQMe","32701","33897","4118","0.000042695000033206806","0.0054116480226484055","-0.008810975872970292","-157.64","0","tg_early_trending",,"[{""orderName"":""take_profit_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""stop_loss_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""}]","{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=865.72 | ⚠️ snipers:42%"",""symbol"":""Rob Reiner"",""mint_key"":""2ZvD1RMVujdfsRanmMPNVS7n5e2xUSMEUmzdYUQUpump"",""pair_key"":""5n85CQYUCAcsr8U1RiLo4ivVAuHaeLHhg6srXk2kTQMe"",""timestamp"":""2025-12-15T02:59:10.728499"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":1082.1453429160308,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":108214.53429160308,""risk_adjusted_score"":865.7162743328247,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]}","false","true","false","false","false","false","false","N/A","N/A","N/A","N/A","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","false","false","N/A","N/A","N/A"
"71224","Trace_24H-Phillip","TAPCAT","6h3oM5EcmUKJKJT2KahxyZ6ttDb3uWZWE8tJXurJpump","G29DtEuSJrTzrgCs5MNtDZLqrV7p9wgDpPtVq51x6wq1","84927","46576","30433","0.0000383109999600188","0.004810416832974479","-0.005593945123928565","-109.96","0","whale",,"[{""orderName"":""take_profit_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""stop_loss_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""}]","{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=852.52"",""symbol"":""TAPCAT"",""mint_key"":""6h3oM5EcmUKJKJT2KahxyZ6ttDb3uWZWE8tJXurJpump"",""pair_key"":""G29DtEuSJrTzrgCs5MNtDZLqrV7p9wgDpPtVq51x6wq1"",""timestamp"":""2025-12-15T03:36:54.614600"",""confidence"":0.8,""go_decision"":true,""signal_source"":""primal"",""predicted_gain"":1065.6527920524159,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":106565.27920524159,""risk_adjusted_score"":852.5222336419328,""position_size_factor"":0.0880434065869714,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]}","false","true","false","false","false","false","false","N/A","N/A","N/A","N/A","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","false","false","N/A","N/A","N/A"
"71227","Trace_24H-Phillip","Reiners","mDXvvTPdT96WQ8gV71HnENjuHcYSUPdvcq7SJetpump","CbYviMJd4fwNFXCoGhyhyxnLkbpeHrV21NGnFtMK8h86","30143","30059","8529","0.00004242999998387158","0.005345322410592629","-0.00784453508187091","-141.15","0","tg_early_trending",,"[{""orderName"":""stop_loss_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""},{""orderName"":""take_profit_1"",""completed"":false,""executedTime"":""N/A"",""triggeredTime"":""N/A""}]","{""notes"":""✅ Passed all filters: conf=0.80, risk-adj=716.58"",""symbol"":""Reiners"",""mint_key"":""mDXvvTPdT96WQ8gV71HnENjuHcYSUPdvcq7SJetpump"",""pair_key"":""CbYviMJd4fwNFXCoGhyhyxnLkbpeHrV21NGnFtMK8h86"",""timestamp"":""2025-12-15T03:44:10.150647"",""confidence"":0.8,""go_decision"":true,""signal_source"":""tg_early_trending"",""predicted_gain"":895.7213082954208,""recommended_sl"":-25,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":89572.13082954209,""risk_adjusted_score"":716.5770466363367,""position_size_factor"":0.0865,""recommended_tp_levels"":[{""gain_pct"":50,""sell_amount_pct"":15},{""gain_pct"":100,""sell_amount_pct"":25},{""gain_pct"":200,""sell_amount_pct"":35},{""gain_pct"":500,""sell_amount_pct"":100}]}","false","true","false","false","false","false","false","N/A","N/A","N/A","N/A","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","false","false","N/A","N/A","N/A"
