"mint_key","pair_key","name","security","age","market_cap","highest_mc","liquidity","volume_1h","holders","snipers","snipers_pct","first20_pct","fish","fish_pct","dev_sol","bundled_pct","sold_pct","price_change_1h","buy_pressure","token_age","signal_time","winner","winner_time","max_return","max_return_time","source","trading_score"
"FtaNn7UKQ9N2rhkgjJFCCeUKzfhkRCGbDUgT1L12pump","6jMcaan7FE977KEew9jVm8vZJqZYcaGy3kQbW88Rxu5K","$BSTY","🚨","1","64774","87100","24000","22000","298","0","0","40","12","0","0","22.4","0","36.402035002122","0.8351648351648352","1","2025-12-21T23:55:08.000Z","false","N/A","0","N/A","tg_early_trending","[{""id"":12283,""mint_key"":""FtaNn7UKQ9N2rhkgjJFCCeUKzfhkRCGbDUgT1L12pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""⚠️ SKIP: tg_early_trending - weak signal (need strict filters) | ⚠️ bundled:22%"",""timestamp"":""2025-12-21T23:55:16.851Z"",""pairId"":54467,""model_response"":{""notes"":""⚠️ SKIP: tg_early_trending - weak signal (need strict filters) | ⚠️ bundled:22%"",""symbol"":""$BSTY"",""mint_key"":""FtaNn7UKQ9N2rhkgjJFCCeUKzfhkRCGbDUgT1L12pump"",""pair_key"":""6jMcaan7FE977KEew9jVm8vZJqZYcaGy3kQbW88Rxu5K"",""timestamp"":""2025-12-21T23:55:16.851780"",""confidence"":0.8,""go_decision"":false,""signal_source"":""tg_early_trending"",""predicted_gain"":10,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]},""createdAt"":""2025-12-21T23:55:16.875Z"",""updatedAt"":""2025-12-21T23:55:16.875Z""}]"
"FtaNn7UKQ9N2rhkgjJFCCeUKzfhkRCGbDUgT1L12pump","6jMcaan7FE977KEew9jVm8vZJqZYcaGy3kQbW88Rxu5K","$BSTY","warning","0","47902.89974893759","0","20611","3242","201","0","1.0136","39.7368","0","0","0","88.70967741935483","0","1.0989583893173","0.75","0.16666666666666666","2025-12-21T23:53:06.960Z","false","N/A","1.49","2025-12-22T00:00:06.029Z","solana_tracker","[{""id"":12282,""mint_key"":""FtaNn7UKQ9N2rhkgjJFCCeUKzfhkRCGbDUgT1L12pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""⚠️ SKIP: solana_tracker - weak signal | ⚠️ bundled:89%"",""timestamp"":""2025-12-21T23:53:19.344Z"",""pairId"":54466,""model_response"":{""notes"":""⚠️ SKIP: solana_tracker - weak signal | ⚠️ bundled:89%"",""symbol"":""$BSTY"",""mint_key"":""FtaNn7UKQ9N2rhkgjJFCCeUKzfhkRCGbDUgT1L12pump"",""pair_key"":""6jMcaan7FE977KEew9jVm8vZJqZYcaGy3kQbW88Rxu5K"",""timestamp"":""2025-12-21T23:53:19.344616"",""confidence"":0.8,""go_decision"":false,""signal_source"":""solana_tracker"",""predicted_gain"":10,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]},""createdAt"":""2025-12-21T23:53:19.362Z"",""updatedAt"":""2025-12-21T23:53:19.362Z""}]"
"FtaNn7UKQ9N2rhkgjJFCCeUKzfhkRCGbDUgT1L12pump","6jMcaan7FE977KEew9jVm8vZJqZYcaGy3kQbW88Rxu5K","$BSTY","🚨","0","47473.90920373095","49544","20518","47325","191","17","39.80445072447615","41.77713494942476","3","11.3352393427062","0","22.368729637578642","0","2.0865183645599","0.7272727272727273","0.5","2025-12-21T23:53:17.518Z","false","N/A","1.5","2025-12-22T00:00:09.091Z","primal","[{""id"":12281,""mint_key"":""FtaNn7UKQ9N2rhkgjJFCCeUKzfhkRCGbDUgT1L12pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""❌ BLOCKED: primal = 0% win rate (REAL DATA) | ⚠️ bundled:22%, snipers:40%"",""timestamp"":""2025-12-21T23:53:18.110Z"",""pairId"":54465,""model_response"":{""notes"":""❌ BLOCKED: primal = 0% win rate (REAL DATA) | ⚠️ bundled:22%, snipers:40%"",""symbol"":""$BSTY"",""mint_key"":""FtaNn7UKQ9N2rhkgjJFCCeUKzfhkRCGbDUgT1L12pump"",""pair_key"":""6jMcaan7FE977KEew9jVm8vZJqZYcaGy3kQbW88Rxu5K"",""timestamp"":""2025-12-21T23:53:18.110784"",""confidence"":0.8,""go_decision"":false,""signal_source"":""primal"",""predicted_gain"":10,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]},""createdAt"":""2025-12-21T23:53:18.127Z"",""updatedAt"":""2025-12-21T23:53:18.127Z""}]"
"6NB422xFg27GSCP4G51kFMbAoUd1nksmhqkq3131pump","7nZLYr6gRW2DtfPXgomTKuDeFmS7PPiDsEXRsUEytfup","MOMENTUM","⚠️","0","42287.00884711591","51405","19358","72373","306","16","42.2767016739118","47.9957560088101","1","3.4503685702223","0","3.4199203154141005","0","-2.5041175930354","0.7857142857142857","0.5","2025-12-21T23:48:59.453Z","false","N/A","1.39","2025-12-22T00:00:13.764Z","primal","[{""id"":12280,""mint_key"":""6NB422xFg27GSCP4G51kFMbAoUd1nksmhqkq3131pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""❌ BLOCKED: primal = 0% win rate (REAL DATA) | ⚠️ snipers:42%"",""timestamp"":""2025-12-21T23:49:00.027Z"",""pairId"":54464,""model_response"":{""notes"":""❌ BLOCKED: primal = 0% win rate (REAL DATA) | ⚠️ snipers:42%"",""symbol"":""MOMENTUM"",""mint_key"":""6NB422xFg27GSCP4G51kFMbAoUd1nksmhqkq3131pump"",""pair_key"":""7nZLYr6gRW2DtfPXgomTKuDeFmS7PPiDsEXRsUEytfup"",""timestamp"":""2025-12-21T23:49:00.027726"",""confidence"":0.8,""go_decision"":false,""signal_source"":""primal"",""predicted_gain"":10,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]},""createdAt"":""2025-12-21T23:49:00.067Z"",""updatedAt"":""2025-12-21T23:49:00.067Z""}]"
"6NB422xFg27GSCP4G51kFMbAoUd1nksmhqkq3131pump","7nZLYr6gRW2DtfPXgomTKuDeFmS7PPiDsEXRsUEytfup","MOMENTUM","warning","0","45773.635108150855","0","20141","7151","318","0","8.1592","18.5435","0","0","0","97.22222222222221","0","7.9239488204274","0.7692307692307693","0.16666666666666666","2025-12-21T23:48:46.407Z","false","N/A","1.29","2025-12-22T00:00:15.078Z","solana_tracker","[{""id"":12279,""mint_key"":""6NB422xFg27GSCP4G51kFMbAoUd1nksmhqkq3131pump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""⚠️ SKIP: solana_tracker - weak signal | ⚠️ bundled:97%"",""timestamp"":""2025-12-21T23:48:58.744Z"",""pairId"":54463,""model_response"":{""notes"":""⚠️ SKIP: solana_tracker - weak signal | ⚠️ bundled:97%"",""symbol"":""MOMENTUM"",""mint_key"":""6NB422xFg27GSCP4G51kFMbAoUd1nksmhqkq3131pump"",""pair_key"":""7nZLYr6gRW2DtfPXgomTKuDeFmS7PPiDsEXRsUEytfup"",""timestamp"":""2025-12-21T23:48:58.744576"",""confidence"":0.8,""go_decision"":false,""signal_source"":""solana_tracker"",""predicted_gain"":10,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]},""createdAt"":""2025-12-21T23:48:58.763Z"",""updatedAt"":""2025-12-21T23:48:58.763Z""}]"
"B6z7YyagHkuxFjvVxCnmFGUAnPnN7j7vPcjtqmFapump","3N6Wum5K2H8yQABpd2GMqh2nYZBiwVifqQ5nM8cPzCYA","PEPE","✅","10","35431","50800","17700","16500","99","0","0","24","10","16","0","1.4","0","-23.315643960283","0.9874213836477987","10","2025-12-21T23:38:08.000Z","false","N/A","0","N/A","tg_early_trending","[{""id"":12278,""mint_key"":""B6z7YyagHkuxFjvVxCnmFGUAnPnN7j7vPcjtqmFapump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}],""recommended_sl"":-35,""position_size_factor"":0.05,""notes"":""⚠️ SKIP: tg_early_trending - weak signal (need strict filters)"",""timestamp"":""2025-12-21T23:38:16.557Z"",""pairId"":54462,""model_response"":{""notes"":""⚠️ SKIP: tg_early_trending - weak signal (need strict filters)"",""symbol"":""PEPE"",""mint_key"":""B6z7YyagHkuxFjvVxCnmFGUAnPnN7j7vPcjtqmFapump"",""pair_key"":""3N6Wum5K2H8yQABpd2GMqh2nYZBiwVifqQ5nM8cPzCYA"",""timestamp"":""2025-12-21T23:38:16.557721"",""confidence"":0.8,""go_decision"":false,""signal_source"":""tg_early_trending"",""predicted_gain"":10,""recommended_sl"":-35,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]},""createdAt"":""2025-12-21T23:38:16.582Z"",""updatedAt"":""2025-12-21T23:38:16.582Z""}]"
"8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump","66qPeohCt2L4s1ubP7eMsR5CB3AiTC5R5ASAxyoPMByc","glowball","🚨","3","84729","873000","27500","61300","567","24","34","28","4","0","0","0","0","70.195843289175","0.8705357142857143","3","2025-12-21T23:36:50.000Z","false","N/A","0","N/A","whale","[{""id"":12277,""mint_key"":""8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump"",""predicted_gain"":-0.99,""predicted_gain_pct"":-99,""confidence"":0.8,""risk_adjusted_score"":-0.792,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""❌ BLOCKED: whale = 7.7% win rate (REAL DATA) | ⚠️ snipers:34%"",""timestamp"":""2025-12-21T23:36:58.681Z"",""pairId"":54461,""model_response"":{""notes"":""❌ BLOCKED: whale = 7.7% win rate (REAL DATA) | ⚠️ snipers:34%"",""symbol"":""glowball"",""mint_key"":""8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump"",""pair_key"":""66qPeohCt2L4s1ubP7eMsR5CB3AiTC5R5ASAxyoPMByc"",""timestamp"":""2025-12-21T23:36:58.681912"",""confidence"":0.8,""go_decision"":false,""signal_source"":""whale"",""predicted_gain"":-0.99,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":-99,""risk_adjusted_score"":-0.792,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]},""createdAt"":""2025-12-21T23:36:58.699Z"",""updatedAt"":""2025-12-21T23:36:58.699Z""}]"
"8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump","66qPeohCt2L4s1ubP7eMsR5CB3AiTC5R5ASAxyoPMByc","glowball","🚨","2","64073","633000","23800","39900","519","24","34","28","9","14","0","1.9","0","41.135522966141","0.9051094890510949","2","2025-12-21T23:35:09.000Z","false","N/A","0","N/A","tg_early_trending","[{""id"":12276,""mint_key"":""8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""⚠️ SKIP: tg_early_trending - weak signal (need strict filters) | ⚠️ snipers:34%"",""timestamp"":""2025-12-21T23:35:15.967Z"",""pairId"":54460,""model_response"":{""notes"":""⚠️ SKIP: tg_early_trending - weak signal (need strict filters) | ⚠️ snipers:34%"",""symbol"":""glowball"",""mint_key"":""8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump"",""pair_key"":""66qPeohCt2L4s1ubP7eMsR5CB3AiTC5R5ASAxyoPMByc"",""timestamp"":""2025-12-21T23:35:15.967383"",""confidence"":0.8,""go_decision"":false,""signal_source"":""tg_early_trending"",""predicted_gain"":10,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]},""createdAt"":""2025-12-21T23:35:15.985Z"",""updatedAt"":""2025-12-21T23:35:15.985Z""}]"
"8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump","66qPeohCt2L4s1ubP7eMsR5CB3AiTC5R5ASAxyoPMByc","glowball","warning","0","41689.121367607724","0","19189","5689","371","0","1.9083","24.126","0","0","0","98.46153846153847","0","-6.1876639895405","0.6923076923076923","0.16666666666666666","2025-12-21T23:32:39.703Z","false","N/A","2.08","2025-12-22T00:00:15.483Z","solana_tracker","[{""id"":12275,""mint_key"":""8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}],""recommended_sl"":-45,""position_size_factor"":0.05,""notes"":""⚠️ SKIP: solana_tracker - weak signal | ⚠️ bundled:98%"",""timestamp"":""2025-12-21T23:32:51.945Z"",""pairId"":54459,""model_response"":{""notes"":""⚠️ SKIP: solana_tracker - weak signal | ⚠️ bundled:98%"",""symbol"":""glowball"",""mint_key"":""8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump"",""pair_key"":""66qPeohCt2L4s1ubP7eMsR5CB3AiTC5R5ASAxyoPMByc"",""timestamp"":""2025-12-21T23:32:51.945201"",""confidence"":0.8,""go_decision"":false,""signal_source"":""solana_tracker"",""predicted_gain"":10,""recommended_sl"":-45,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]},""createdAt"":""2025-12-21T23:32:51.962Z"",""updatedAt"":""2025-12-21T23:32:51.962Z""}]"
"8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump","66qPeohCt2L4s1ubP7eMsR5CB3AiTC5R5ASAxyoPMByc","glowball","⚠️","0","43130.84704000013","48049","19521","1043024","357","11","29.772469723611174","39.00041674811449","3","8.454206146148104","0","1.9083267271095685","0","0","0.8","0.5","2025-12-21T23:32:48.963Z","false","N/A","2.02","2025-12-22T00:00:16.736Z","primal","[{""id"":12274,""mint_key"":""8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":false,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}],""recommended_sl"":-35,""position_size_factor"":0.05,""notes"":""❌ BLOCKED: primal = 0% win rate (REAL DATA)"",""timestamp"":""2025-12-21T23:32:49.590Z"",""pairId"":54458,""model_response"":{""notes"":""❌ BLOCKED: primal = 0% win rate (REAL DATA)"",""symbol"":""glowball"",""mint_key"":""8MmLcAXKD4RG1UBCdG6RZBMi2XgZLwYDo7cbqAnmpump"",""pair_key"":""66qPeohCt2L4s1ubP7eMsR5CB3AiTC5R5ASAxyoPMByc"",""timestamp"":""2025-12-21T23:32:49.590279"",""confidence"":0.8,""go_decision"":false,""signal_source"":""primal"",""predicted_gain"":10,""recommended_sl"":-35,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.05,""recommended_tp_levels"":[{""gain_pct"":30,""sell_amount_pct"":25},{""gain_pct"":60,""sell_amount_pct"":30},{""gain_pct"":100,""sell_amount_pct"":30},{""gain_pct"":200,""sell_amount_pct"":100}]},""createdAt"":""2025-12-21T23:32:49.608Z"",""updatedAt"":""2025-12-21T23:32:49.608Z""}]"
