"mint_key","pair_key","name","security","age","market_cap","highest_mc","liquidity","volume_1h","holders","snipers","snipers_pct","first20_pct","fish","fish_pct","dev_sol","bundled_pct","sold_pct","price_change_1h","buy_pressure","token_age","signal_time","winner","winner_time","max_return","max_return_time","source","trading_score"
"GUz74nViMqdZfZT1nm1UGEhGQoKFxerbwGeNiQda9DGi","53dETPUN9U4Nggi2ueFxjY9wa6eKFfJvwDKDrFctMwhj","PsyDAO","danger","14","0","0","0","29776","32","0","0","99.94880000000002","0","0","0","0","0","-100","3.0338983050847457","14","2026-01-05T10:44:55.725Z","false","N/A","0","N/A","solana_tracker",
"9mFt4GtEw6EXSr4zjVwkADMfuD9h4D72ayQiheTNRNvL","9q3dSGQuRGtgyUgiktk4Vu161xAqDaPNXEr1qdtE4dbe","VЕNLI","white_check_mark","10","109676.313638332","0","6321","835","187","0","0.2179","1.4829000000000003","0","0","0","0","0","-100","0.524390243902439","10","2026-01-05T10:46:58.467Z","false","N/A","1","2026-01-05T11:00:00.780Z","solana_tracker",
"32ZMQdvGT1FPRH2TyQXct18zUfC9fpx8eKv2S5xuirAN","APXNfJoBRhD18zzAiBDEUhsNsmffn4iHfkiUckqMLWrL","PIN 🔥","danger","10","1909105.7931051026","0","65101","4949","1570","0","19.9328","97.79879999999999","0","0","0","0","0","43.905401000216","508","10","2026-01-05T10:46:11.554Z","false","N/A","1.11","2026-01-05T11:00:01.139Z","solana_tracker",
"4TyZGqRLG3VcHTGMcLBoPUmqYitMVojXinAmkL8xpump","ptVzGfsAqXSqdmkQ2AmxSjbHxp4PL38oSajfSitRgwR","testicle","warning","21480","745574.7983402275","0","25286","7376856","2198","0","0","25.187199999999997","0","0","0","0","0","-4.0278763712073","0.441340782122905","21480","2025-12-21T12:49:05.997Z","false","N/A","1.01","2026-01-05T11:00:01.541Z","solana_tracker",
"FYCSPPxaQ3poYjA555xLiedUwmGumSocCv6w51p7YYt","CdqtV5trSxRcVdZ3m4FYaDPGvDacXZ8trWjfg9YcCTut","vitadao","danger","13","0","0","0","29845","7","0","0","99.94900000000001","0","0","0","0","0","-100","3.9361702127659575","13","2026-01-05T10:36:50.230Z","false","N/A","0","N/A","solana_tracker",
"3LiPLQiCRAvrWCRdweHAZMLEBNwHupfK32NERndaD4Ka","7pQPBEXtBDUKgqSRZTQzanANHkPaV5eLpHACcMp62uAb","PIN 🔥","danger","11","0","0","0","27010","12","0","0.0004","99.94950000000001","0","0","0","0","0","-100","1.0416666666666667","11","2026-01-05T10:37:43.908Z","false","N/A","0","N/A","solana_tracker",
"CrQw7LrU7F39mWYGt3TBpBdv5BGP6hRCiTzFeiK4yuhU","FkF7KHXJSMiDYRY1sDGGrpTLuLwmA6FBY36aSPmDXDJM","SpaceX","danger","10","1149458.9149796802","0","48804","3985","200","0","19.341","19.394400000000005","0","0","0","0","0","43.93290896963","270.5","10","2026-01-05T10:29:30.364Z","false","N/A","0","N/A","solana_tracker",
"8bhGaqjugQMqDgaN4X7Y2WuuAVcdKH7A3cxEDcmQpump","AnhXkKnKnpZ3Bn7V8YhoxbCzsyzAoC3VvX1wyiNc2X4D","HODLWHALE","warning","0","61156.01314913328","0","24154","4556","262","0","0.4121","14.783000000000001","0","0","0","89.87341772151899","0","2.65431158589","1.5555555555555556","0.25","2026-01-05T10:39:08.687Z","false","N/A","0","N/A","solana_tracker","[{""id"":17591,""mint_key"":""8bhGaqjugQMqDgaN4X7Y2WuuAVcdKH7A3cxEDcmQpump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":12,""sell_amount_pct"":30},{""gain_pct"":30,""sell_amount_pct"":30},{""gain_pct"":60,""sell_amount_pct"":25},{""gain_pct"":120,""sell_amount_pct"":15}],""recommended_sl"":-18,""position_size_factor"":0.1,""notes"":""🏆 TIER0: solana_tracker = 80%+ hit rate | ⚠️ bundled:90%"",""timestamp"":""2026-01-05T10:39:26.625Z"",""pairId"":61510,""model_response"":{""notes"":""🏆 TIER0: solana_tracker = 80%+ hit rate | ⚠️ bundled:90%"",""symbol"":""HODLWHALE"",""mint_key"":""8bhGaqjugQMqDgaN4X7Y2WuuAVcdKH7A3cxEDcmQpump"",""pair_key"":""AnhXkKnKnpZ3Bn7V8YhoxbCzsyzAoC3VvX1wyiNc2X4D"",""timestamp"":""2026-01-05T10:39:26.625334"",""confidence"":0.8,""go_decision"":true,""signal_source"":""solana_tracker"",""predicted_gain"":10,""recommended_sl"":-18,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":12,""sell_amount_pct"":30},{""gain_pct"":30,""sell_amount_pct"":30},{""gain_pct"":60,""sell_amount_pct"":25},{""gain_pct"":120,""sell_amount_pct"":15}]},""createdAt"":""2026-01-05T10:39:26.642Z"",""updatedAt"":""2026-01-05T10:39:26.642Z""}]"
"8bhGaqjugQMqDgaN4X7Y2WuuAVcdKH7A3cxEDcmQpump","AnhXkKnKnpZ3Bn7V8YhoxbCzsyzAoC3VvX1wyiNc2X4D","HODLWHALE","⚠️","0","54598.2464087313","60288","22825","128622","249","17","45.351150221779044","50.42178091691565","0","0","0","2.7870134831168025","2.7870134831168025","-2.0597283687731","1.7142857142857142","0.5","2026-01-05T10:39:20.895Z","false","N/A","0","N/A","primal","[{""id"":17592,""mint_key"":""8bhGaqjugQMqDgaN4X7Y2WuuAVcdKH7A3cxEDcmQpump"",""predicted_gain"":10,""predicted_gain_pct"":1000,""confidence"":0.8,""risk_adjusted_score"":8,""go_decision"":true,""recommended_tp_levels"":[{""gain_pct"":12,""sell_amount_pct"":30},{""gain_pct"":30,""sell_amount_pct"":30},{""gain_pct"":60,""sell_amount_pct"":25},{""gain_pct"":120,""sell_amount_pct"":15}],""recommended_sl"":-18,""position_size_factor"":0.1,""notes"":""🏆 TIER0: primal = 80%+ hit rate"",""timestamp"":""2026-01-05T10:39:26.740Z"",""pairId"":61509,""model_response"":{""notes"":""🏆 TIER0: primal = 80%+ hit rate"",""symbol"":""HODLWHALE"",""mint_key"":""8bhGaqjugQMqDgaN4X7Y2WuuAVcdKH7A3cxEDcmQpump"",""pair_key"":""AnhXkKnKnpZ3Bn7V8YhoxbCzsyzAoC3VvX1wyiNc2X4D"",""timestamp"":""2026-01-05T10:39:26.740745"",""confidence"":0.8,""go_decision"":true,""signal_source"":""primal"",""predicted_gain"":10,""recommended_sl"":-18,""trace_trade_id"":null,""trace_registered"":false,""predicted_gain_pct"":1000,""risk_adjusted_score"":8,""position_size_factor"":0.1,""recommended_tp_levels"":[{""gain_pct"":12,""sell_amount_pct"":30},{""gain_pct"":30,""sell_amount_pct"":30},{""gain_pct"":60,""sell_amount_pct"":25},{""gain_pct"":120,""sell_amount_pct"":15}]},""createdAt"":""2026-01-05T10:39:26.759Z"",""updatedAt"":""2026-01-05T10:39:26.759Z""}]"
"53wL5kMUL85arnkk47fhhFCfdJXKKLKLzxNtfeKKd6n7","HeKpLUFZe3AyweaChWzyi9e2x1gWRUoVgWC6b81gZyBG","FAFO","danger","10","3911045.703213474","0","95021","12057","915","0","20.1692","97.94619999999999","0","0","0","0","0","96.26907429269","71.71428571428571","10","2026-01-05T10:25:13.723Z","false","N/A","0","N/A","solana_tracker",
